team,player,position,status,injury,source
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
Kings,YoungTrae Young,PG,"Sat, Nov 29",Knee,CBS
Kings,JohnsonJalen Johnson,SF,"Wed, Dec 3",Calf,CBS
Kings,PorzingisKristaps Porzingis,C,"Tue, Dec 2",Illness,CBS
Kings,ToppinJacob Toppin,SF,"Tue, Dec 2",Shoulder,CBS
Kings,DanteN'Faly Dante,C,"Tue, Dec 2",Undisclosed,CBS
